ASV,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,,
523232b961b9baae9533e9eafcd5171d,0.999999946,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
273755d7659be291fecf2d4dfc4da705,0.999999948,Eukaryota,Amoebozoa,Discosea,Flabellinia,Vannellida,Vannella,,,,,,
909ad444cc60ab39f01cf3149e827e2b,0.999999949,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
c749fa3b31ad9f4ba8c619f27c9afba2,0.999999953,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
82884a69991a16b1bc64bfdd09b00ed2,0.999999957,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
e41804b1681fd95621b026b24cf89c88,0.999999961,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
b4beac522f4e6ecfb5e282e2ab457efc,0.999999962,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
a60dfaeb8ebda7ca1bebc031d0804a0b,0.999999962,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
5ffef6e8fdaa123d8f8ccd700875d940,0.999999963,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
22cd86d9164d2649d5cfcd27686eebcb,0.999999968,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
277bc1d970eff1cdc0267fd11996436f,0.99999997,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
09b1139a3d4534fd734c629cd0030594,0.99999997,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
f8dfa5c69945040f37bfae5e93e06a36,0.999999975,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
ee3697f28650a20ffac2ec300b66b156,0.999999975,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
f355101917701e460e6c601619cb3332,0.999999979,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
bbcc457dbb6351edec9b22c1a797e87d,0.999999981,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
03a35bd0eb68a6dbd80eef8cbe8340a0,0.999999983,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
c18dc19879822912034229bbcb593938,0.999999983,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
f3891159524f4f20013852df5314e9bb,0.999999983,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
5485389efd15e1ca9de066ed6d0f0d17,0.999999984,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
379a5878f4f9dea2d492d869064b01ff,0.999999984,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
5498099c085f57cf8ed43aa68797e892,0.999999984,Eukaryota,Amoebozoa,Discosea,metagenome,,,,,,,,
a509e0fdee42aafbe5929caffb20cb2e,0.999999985,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
98c58eaae2850ac8e8626f79a5c33a99,0.999999986,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
b99ce8815ab1a35c1c9add401a78a810,0.999999988,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
78e1a0af7b3c0267835e08ae4ec1a78a,1,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
ba7315fd437f7fa7ffac806e3621b6b9,1,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
87b1c3f97eb0886603c7b3684cad32ad,1,Eukaryota,Amoebozoa,Discosea,Flabellinia,Vannellida,Vannella,,,,,,
7ea74c902dc7f114cc1d73d6711c9424,1,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
15bcdad45fa327f12567beaa7e1ddd5c,1,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
c86510e40e06f03d0f63e8b7b30611d2,1,Eukaryota,Amoebozoa,Discosea,uncultured marine eukaryote,,,,,,,,
e6d2857768580d21f303797e614d448b,1,Eukaryota,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Parvamoeba,Parvamoeba rugata,,,,,
2e803a25a3b08b0cc66ba4b660ab327e,0.998742321,Eukaryota,Amoebozoa,Gracilipodida,metagenome,,,,,,,,
74bc4b707cad389f4ef39e8f121b1818,0.999989545,Eukaryota,Amoebozoa,Gracilipodida,Flamella,uncultured marine picoeukaryote,,,,,,,
8d5602eda52b902c7b3c50239a98c37d,1,Eukaryota,Amoebozoa,Gracilipodida,soil amoeba AND16,,,,,,,,
4451230acbbd2df198762f1ec9bd1fc0,1,Eukaryota,Amoebozoa,Gracilipodida,Telaepolella,Telaepolella sp. Tib190,,,,,,,
0d47dc0e91dc0bcf942edd60a7afc2aa,1,Eukaryota,Amoebozoa,Gracilipodida,Filamoeba,,,,,,,,
cd161af6feedf37dc220fd27dbff636b,0.999999996,Eukaryota,Amoebozoa,Incertae Sedis,metagenome,,,,,,,,
1560d2f075f73bb629936ddaed7d822f,0.999177539,Eukaryota,Amoebozoa,Protosporangiida,Protosporangiidae,Protosporangium,uncultured marine eukaryote,,,,,,
113ea6936f77c1946d750f860ab6b052,0.999677321,Eukaryota,Amoebozoa,Protosporangiida,Protosporangiidae,Protosporangium,uncultured marine eukaryote,,,,,,
f5e589f22615fa9fc7ff0f27c732399d,0.999916258,Eukaryota,Amoebozoa,Protosteliida,metagenome,,,,,,,,
e724334861383620b86c2cd42ae1a7f5,0.972122275,Eukaryota,Amoebozoa,Schizoplasmodiida,,,,,,,,,
4cfd82132e1dc7459f1a2a6993fab7ae,0.975026854,Eukaryota,Amoebozoa,Schizoplasmodiida,,,,,,,,,
ce2420a19379ab011eb89b5fc5f5d907,0.985058578,Eukaryota,Amoebozoa,Schizoplasmodiida,,,,,,,,,
c15f0b49af6f7d2fd1d96f7c95b02ad8,0.972246669,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,Nolandella sp. ATCC 50913,,,,,,
aeddc9c3bb166129c1d61b42006e77d7,0.972472659,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,,,,,,,,
a7853dea2c0c8a327728143bdb8fdac8,0.972964766,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Flabellula,,,,,,,
b99da2d7f56531fd56b0101ec527392d,0.976764896,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Flabellula,,,,,,,
03a60e695dc853dc351a8d998b62d3bc,0.982553079,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
b8b55286a1295c37d278f9906deaacd2,0.990029016,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,uncultured eukaryote,,,,,,,
ad39cf2b0929a1badcc9d9b36ba7497b,0.99039496,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
e0bbcfd426ce0b1855c3cb4b1012114a,0.991717031,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
5fc2b467cc7e052304eee84344241e93,0.992206089,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
bfa3663a718b55a987ddf21c469600e0,0.993079929,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
48102e1a83a783b4f8610d60b994db41,0.993337194,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
33fe96f701ee548164ead19d69935f85,0.994133792,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
a684d187b5f2fb71bc26e6610ae435df,0.994672731,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
0f9085c9786ac0124abf8e538e7fd43a,0.995024605,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,Nolandella sp. ATCC PRA-27,,,,,,
3ea9a897d6bc5d16474e6686218f9604,0.995250295,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Rhizamoeba,Rhizamoeba saxonica,,,,,,
e286a7d3dd218ac95bc9faa457368752,0.995425282,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,uncultured eukaryote,,,,,,,
689973334d4a6ebffe34ad57dfe0ed29,0.995676869,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
e9f4e97a37ab9098f268b8cc64ab7832,0.995970142,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
d2ee2701d0f2d00bca4bcbc51ee949c0,0.996012649,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
7bdb6102b2dcf1cb77a9b5a39240e7e6,0.996035688,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
c8dc77c93f5c900243f5cddf7adc924d,0.996111615,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
e8a206ccc4ec88ee87fb3d208c8552a6,0.996317645,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
9cc380bb1ffc7cfe3256bce85a08a303,0.996364272,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,uncultured eukaryote,,,,,,,
343490b6d6a7c44046b69d7da09ddf56,0.996401885,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
62b3fb7dcbf1ec84d67ebe02aed8b65a,0.996448616,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
ee559e0546367e65d3cba6c2cc050843,0.996598495,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
fc49b8bcbc80b9d1654ff278ccee0800,0.996609008,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
0824c4045d109f2b04e17663cd12eeb3,0.996643098,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
b98e197a582785f319589d5487dfba06,0.996652784,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
400fe2f1199d0f302cd96998462aea34,0.996685204,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
8d0e82b1b806917e536d12f18e7e2dfe,0.996704098,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
87d7f32ad91b7603a8b03ede6b0655d6,0.996806407,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
712581b5ae54912e5ea537485575e551,0.99693053,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
3ae7e0b3f5a51eb281b2e3aa25182861,0.996959678,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
3fd96f01fa3a0b48b72dc455ebb2f501,0.997011071,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
3849d344753b81046c4c18e92b537f9a,0.997065684,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
1e156d5bccbeb81e346fc7b11cf3d4bf,0.997109279,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
8df64dbd5c81ea4610a744f2a1c01964,0.997230156,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
8e4741776f67976e94fd65f0c997ade9,0.997260421,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
35906df878b158af1269c609490f397c,0.997270839,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
2506f579357a6fc53c3a70549c028e6a,0.997287905,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
32e55f435b1ee911178e10a829a094cb,0.997292694,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
62de340ceb8958e70414e21fdce12db7,0.99731498,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
13722ae6c6a2afa200b29456f0dee4d9,0.997337935,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
ada3212c08187a4fddabf615d9cf90d2,0.997394374,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,Nolandella sp. ATCC PRA-27,,,,,,
9ee399588665fefb85814b400609be6c,0.997443704,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,,,,,,,
dda5d34d3cf7e26ac850494cec9952be,0.997525605,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
38cbabc011556a36f3765cd450fa048b,0.997546618,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
12cf63da6dfc21183ea8c816facb8f0b,0.997575083,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
6a0c3a92f8885f7206b9c35eaefa490e,0.997581411,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
7a15f026ec6b036cd1537e5a28633eee,0.997609193,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
4fb77cddc329ff9d7d79c526e307b9b5,0.997727588,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
0b83497c3807755c0df2136e8586d37d,0.997793408,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
14ba65fc9b9fda8f486ce6ca0a14538e,0.997799,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
7d3c7b4969b35a426e8c1f990ff87fe4,0.997799278,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
6313a19818770e11f5adc35adb54d4a2,0.997818813,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
0dd9a94000923547fecb3c4a3633db35,0.997854468,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
82f81e47c592ac1cc1ed979484b63f9e,0.997954455,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
2b7edec62f1dcf8b88364a4e0ad92267,0.998141703,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
7d03d040c2f5abc54631a1943c596e9e,0.998182486,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,Nolandella sp. ATCC PRA-27,,,,,,
5f10f1257a277cd77eef79fa9ae4b6d4,0.99821912,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
e8e49165cb052ba3cd4f576768b5c368,0.998424246,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,uncultured eukaryote,,,,,,,
a489efd7be588236802b409ca50ff92e,0.998497239,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
59839895015ebcf783aa897c62a14d2e,0.998757423,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
de921578fddf2fc06591c7d67e75e806,0.998911615,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
6db8f02b335878461ebbea2b5e0667f0,0.998939597,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
26189da277eb9396ec603ee6b65c383e,0.999030352,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
bca182d9378c2393399537110d8e52ce,0.999137747,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
078b6cf9501516ae1c09342f7e501ab5,0.999237354,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
1c4dc69ccede7cc60ecf6008a82defcc,0.999540572,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,BOLA868,uncultured Lobosea,,,,,,
51a075fe18355cb0c5241a7b563ffd9e,0.99963572,Eukaryota,Amoebozoa,Tubulinea,Arcellinida,Echinamoebida,Vermamoeba,Vermamoeba vermiformis,,,,,
490c6e303866ac0e2aab41276b2e87e2,0.999701951,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
722c0bab3242e96c9e7f98ea128babf5,0.999711142,Eukaryota,Amoebozoa,Tubulinea,metagenome,,,,,,,,
32ebf0d2ff54a8352a4619a0b83ceda1,0.999718579,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
8285b1656cb8c62732bbe258ba078d4b,0.999812407,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,uncultured eukaryote,,,,,,,
a77c1d5c957bab164877153d7d6f86f8,0.999813958,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
6d15bfa157b21ac5ca48e05a111a8a6e,0.999849309,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
7cb4b1373e4f188bd6e77021987b2f9d,0.999850899,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
1461f9871281ccb36d4f18917e0dddb8,0.999866188,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
1af5ee7fd4b11e9c0aa47c29699436f3,0.999873923,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
39fe4e075a059a4ebeecf9b48283588f,0.999874933,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
d9c689ccd407667aa436c6d7fef4a6d4,0.999876643,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,uncultured eukaryote,,,,,,,
1a26332235b431befd6b5b873fd8b2a2,0.999898022,Eukaryota,Amoebozoa,Tubulinea,Arcellinida,Echinamoebida,metagenome,,,,,,
4feab2987e3cff8a7193040d53d49dbc,0.999902551,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,uncultured eukaryote,,,,,,,
cddd2d861e333cd8649290226efb1361,0.999905564,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
04f8a7b85f0edba119bdd0a01f001f74,0.999947221,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Rhizamoeba,Rhizamoeba saxonica,,,,,,
1b3a55a61277b4770574260f33a75972,0.999970565,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Rhizamoeba,Rhizamoeba saxonica,,,,,,
0928838d4505db7305ac059a7506b68d,0.999995569,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Flabellula,Paraflabellula sp. RT1TT,,,,,,
e7ee347acb83fc8d9162be76cad103dc,0.999998833,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
2ca242a9be499d22c3f7aa56e9c24911,0.999999983,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Flabellula,Paraflabellula sp. RT1TT,,,,,,
157f4fa0844be0a0114d40535eccbadd,0.999999989,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Flabellula,Paraflabellula sp. RT1TT,,,,,,
d5b19922f88a61240c06f3a9a4f8cb01,0.999999991,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,uncultured marine eukaryote,,,,,,,
01e70f79eca587597c0af4a4ed63e969,0.999999998,Eukaryota,Amoebozoa,Tubulinea,Arcellinida,Echinamoebida,Echinamoeba exundans,,,,,,
e2f15b3be20bfab73276b8f5b15d2c28,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,Hartmannella abertawensis,,,,,,
6bf0fd12e7e79c1af77aec7f6807ea5a,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
cd14bd0f41aa962280767de1326d83b7,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
48ce8f7d06c20312aeebc73a7ef13492,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
7770cb75816fdcaa0307f6cdd154b43a,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
1a7391d94f917326fa3afc983323734e,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
6644e3fb8795dd5723b9583c8d02d19a,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
77476204ca93ef03251d72f27831a061,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
e8753ff72985ab09ebf27a116712959a,0.999999999,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
ff6802a40cd95773f6983ae36b03e480,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
a8d488b5e0f0db839cf1203a85a1ad54,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
227c76480f12dd5ce12d8e7b17173435,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
64525d11fd9cf1767dad98e033e1ac1c,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
97c22cf391c1fa83aa8d29be27271c61,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
96548ffa5a60236f36c9bde3ef85026b,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
521dde0cc143f6c1fdf7044305289d29,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
8c363b0e8c1369208dbe8d9f6496ef8f,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
33ad6baba4210b20426baf27028d4915,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
075b2aa7fbd9e561e9cc476d39081d45,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
b14c6e506f0f90814c7a6f13626c5763,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
de7eb2b7fff14e8e7a508936d6171929,1,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,,,,,,,
4d322cd69a9f62f66004b21f8d3760f9,1,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,,,,,,,
d92b0be84976bf79be0bae47996c7a01,1,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,,,,,,,
8ad6ac14497c01e61f7842ab91d4573a,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
5e01616067689ff9060d19f9fd55b7a3,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
5cd17e036fe2c102a6b23b7fecc4975e,1,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,,,,,,,
ba1c137b06f823825b78e491aa8df50a,1,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,,,,,,,
8e2b20fd2a4a9a8e1642a336e9d71e2a,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
2c3239d95a345105743a53fab583d46b,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
34e5518eea48692907b6ed07ba996b04,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
3f721258ce1fdcfb83066785e291a100,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
3ae3aa96ddf26b05b8de5915e0438f6d,1,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,BOLA868,,,,,,,
277605c63578e43eeb8abb1054d00f53,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
a86fa6d90f230e64c88b55c6e48c86e9,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
02305626bd797c512098caec10782828,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
995d861fe5a35730108806eac5c5cca3,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
2a566a3fefa040229f5d3dec37beee0c,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
702fbf7de3fb260d2a987812574095fd,1,Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,,,,,,,,
a79fec33b97f0ef309be3de620958063,1,Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Hartmannella,,,,,,,
0e1ca627b5303d5ab532fd139eac8a25,0.999999997,Eukaryota,Amoebozoa,uncultured,marine metagenome,,,,,,,,
30059e005d9dcadadf9c0d928364e820,0.999999999,Eukaryota,Amoebozoa,uncultured,marine metagenome,,,,,,,,
d780da2b269a6ea55b6dbd7927bfc6a2,1,Eukaryota,Amoebozoa,uncultured,marine metagenome,,,,,,,,
9393120ac7e52ec127ae7ac12df8fac8,0.985160304,Eukaryota,Amoebozoa,,,,,,,,,,
7e2495c1f050f5a0caf67aabd8b40570,0.990649057,Eukaryota,Amoebozoa,,,,,,,,,,
52e7205d15624d387332aab41ce29085,0.993932235,Eukaryota,Amoebozoa,,,,,,,,,,
d0ff77595fcbc2a119435cb5131a521b,1,Eukaryota,Annelida,Clitellata,Hirudinida,Rhynchobdellida,,,,,,,
c2504a7ce584a6d0326d9a89366b1e8b,0.970786032,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,Odontosyllis freycinetensis,,,,,,
cb921506bb6fd8c9eaa5d4e99955a66b,0.971413355,Eukaryota,Annelida,Polychaeta,Scolecida,Capitellida,Notomastus tenuis,,,,,,
92233413cd471116105e945831e74e32,0.973913284,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,,,,,,,
0a0e85102db1b235ca776faeec79bfac,0.97659733,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,Odontosyllis freycinetensis,,,,,,
00390b5f1ed7a33a3d86f2371d39d92f,0.976729588,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,Odontosyllis freycinetensis,,,,,,
0da2ce8b4d21b69b8b7e8a46e2c33f52,0.977376585,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,Parapionosyllis elegans,,,,,,
44106855a8ed5013517f716d53561722,0.978686656,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,Parapionosyllis elegans,,,,,,
dc99769203825f29ffbd7824d1cb4ada,0.979049132,Eukaryota,Annelida,Polychaeta,Palpata,Sabellida,Spirorbis spirorbis,,,,,,
2680bb6f503593271a6fbf9443619759,0.980054766,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,Salvatoria koorineclavata,,,,,,
f2dcba48fcfc7e801316391af7e16e81,0.980150168,Eukaryota,Annelida,Polychaeta,Scolecida,Terebellida,,,,,,,
67732db271f3d70ba60df79d9d8c6f1c,0.981591884,Eukaryota,Annelida,Polychaeta,Sipuncula,Golfingiida,Themiste minor,,,,,,
3b379b028dd43d0e63891c9c5fab0f37,0.982859293,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,,,,,,,
e5b3d10ed6be2b0d3e904a86e01226e4,0.983900638,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,,,,,,,
66b0babae8f8e1b69175584e44ff4c25,0.985567744,Eukaryota,Annelida,Polychaeta,Scolecida,Spionida,,,,,,,
3ca3b98eb365aaf8ad1e907861c038da,0.985766086,Eukaryota,Annelida,Polychaeta,Palpata,Phyllodocida,,,,,,,
d25833eb4c19b5022893b74deb9dbf4b,0.985975447,Eukaryota,Annelida,Polychaeta,Sipuncula,Golfingiida,Themiste minor,,,,,,
